Address,Total cStables in USD,cUSD in USD,cEUR in USD,cREAL in USD,Contract,cUSD Balance,cEUR Balance,cREAL Balance,Snapshot Time
0xfa3df877f98ac5ecd87456a7accaa948462412f0,9826116.728155984,9826116.728155984,0.0,0.0,unverified,9943429.307121402,,,2022-12-15 12:00:00
0x1e0f3bfc926c4c4b98d428de9bbf0e5fa5909063,8465348.833734341,2658418.7124114493,5806930.121322891,0.0,,2690157.1869025254,5719608.85296468,,2022-12-15 12:00:00
0x2962518b087b3ae071ca4d737c7d874af04b2142,3343900.4168741656,1718.5762056592469,3076731.284108885,265450.5565596216,unverified,1739.0940371090594,3030465.1723230295,1410412.8321779924,2022-12-15 12:00:00
0xde552b78ee3c2c84ac4c77ec9cb9aa9f237ada64,2580752.267185334,0.0,2580752.267185334,0.0,,,2541944.4020000002,,2022-12-15 12:00:00
0xf02d85c9b70b8141dc30be5011cb3c1aa4b4382e,2439707.7138937125,13480.401090169027,2426227.3128035436,0.0,,13641.341638823871,2389743.104822223,,2022-12-15 12:00:00
0xc4fa4048d8c0cbcf06c2de20e089e50e3a32445c,2031341.6866229996,0.0,2031341.6866229996,0.0,,,2000795.5410970708,,2022-12-15 12:00:00
0xf89d7b9c864f589bbf53a82105107622b35eaa40,1743375.3262612727,1743375.3262612727,0.0,0.0,,1764189.2308063256,,,2022-12-15 12:00:00
0xba9c43e14aabe514015c541f088b27251253bf00,1287909.176099973,1287909.176099973,0.0,0.0,,1303285.3365,,,2022-12-15 12:00:00
0x796dff6d74f3e27060b71255fe517bfb23c93eed,1143419.8678706293,32737.368319538706,1110682.4995510906,0.0,TokenBridge,33128.21500011,1093980.69626127,,2022-12-15 12:00:00
0x4f369ee454c77ccf765792382b909ed888c57a47,1071458.0185,1071458.0185,0.0,0.0,,1084250.0,,,2022-12-15 12:00:00
0xca31c88c2061243d70eb3a754e5d99817a311270,988202.1776085045,988202.1776085045,0.0,0.0,,1000000.1797289466,,,2022-12-15 12:00:00
0x0708501b884f5637159e61566581cd5933e36e21,779150.83039574,423942.5274617674,355208.3029339727,0.0,,429003.91565870884,349866.88519766,,2022-12-15 12:00:00
0x7b1eefdc75e5459901addb46a07152005b5fbbf9,720252.7076434001,720252.7076434001,0.0,0.0,,728851.7000000001,,,2022-12-15 12:00:00
0xa5c739df3d8e58ca79a77ec34cfd4d7bea0b8e25,662041.8952593489,309061.6843390402,352980.2109203088,0.0,,312751.5268528501,347672.2979475437,,2022-12-15 12:00:00
0x918146359264c492bd6934071c6bd31c854edbc3,571331.2971509809,571331.2971509809,0.0,0.0,ATokenV4,578152.3384398947,,,2022-12-15 12:00:00
0xe273ad7ee11dcfaa87383ad5977ee1504ac07568,565471.4466129093,0.0,565471.4466129093,0.0,mCEUR,,556968.2129064663,,2022-12-15 12:00:00
0x0b655e7d966cb27998af94aa5719ab7bfe07d3b3,482287.76352480287,244657.3435983088,237630.41992649404,0.0,Pair,247578.27205197804,234057.0706291981,,2022-12-15 12:00:00
0x1e32760a3285550278aeafa776e5641bc581c845,432963.930283043,432374.41567307815,589.5146099648521,0.0,,437536.4709574339,580.6498290251255,,2022-12-15 12:00:00
0xf93b6e547cb0dc2b7655c84e39f1d2317b71f245,375419.916204,375419.916204,0.0,0.0,,379902.0,,,2022-12-15 12:00:00
0xf9979714c5beab995d50a062f4498a4290edef79,303977.8398853041,283618.83746931446,19611.21190067036,747.7905153192571,,287004.9215335675,19316.309798969494,3973.2195413588597,2022-12-15 12:00:00
0xaf106f8d4756490e7069027315f4886cc94a8f73,297743.0110457342,251470.9321979528,46272.07884778142,0.0,unverified,254473.20709526268,45576.26599483823,,2022-12-15 12:00:00
0xc882b111a75c0c657fc507c04fbfcd2cc984f071,286223.09803518525,286223.09803518525,0.0,0.0,,289640.273987692,,,2022-12-15 12:00:00
0x1d918355014cfff2da56392af32771618a291de8,278085.5827860085,0.0,0.0,278085.5827860085,Gnosis Safe,,,1477546.25,2022-12-15 12:00:00
0xd334c118a49565538dc4b97ad637947507b1a45c,275016.6166,275016.6166,0.0,0.0,,278300.0,,,2022-12-15 12:00:00
0xbbbd1bbb4f9b936c3604906d7592a644071de884,272067.4369369474,258004.41511029156,14063.021826655831,0.0,unverified,261084.6923101669,13851.55020960578,,2022-12-15 12:00:00
0xd04ce1a37798ff25104b1de4e065c586b08d48e8,244884.81326503822,42111.12209897124,202773.69116606697,0.0,,42613.880663033706,199724.49726630235,,2022-12-15 12:00:00
0xd1ba36fc49e1fecd8794339dc00f4050095f2ea9,236293.91419623973,236293.91419623973,0.0,0.0,,239114.9928822647,,,2022-12-15 12:00:00
0x5c1e76bc987acc7a71ee6119fca59609cc6b9cae,236126.26181635386,236126.26181635386,0.0,0.0,,238945.33892499088,,,2022-12-15 12:00:00
0x3df608b001fd2a0b075f0af9c8e7fce8162511c8,223028.83500481397,155065.90767383398,67962.92733097999,0.0,,156917.21699999998,66940.94,,2022-12-15 12:00:00
0x1cd7daa66a24d672d2241ca897730bee4a55ba42,216381.2599959327,188985.7724434227,27395.48755251,0.0,,191242.04610335,26983.530000000002,,2022-12-15 12:00:00
0x3dc674fab7eb6e6b3925d02a3d3f566cdae3354f,216205.6688579995,216205.6688579995,0.0,0.0,Gnosis Safe,218786.9169036285,,,2022-12-15 12:00:00
0xc0ba93d4aaf90d39924402162ee4a213300d1d60,210712.60826544493,210712.60826544493,0.0,0.0,unverified,213228.2754593139,,,2022-12-15 12:00:00
0x5b95c32d4861538de7cbc10d52f2cb30d3a13403,186641.12909330486,184520.4473136988,2120.681779606055,0.0,unverified,186723.41010613093,2088.792189252734,,2022-12-15 12:00:00
0x9e240434e845d7bb2ce7218ed487687a6bc2e111,177858.97424762798,5506.782748111197,651.1938953754999,171700.99760414127,,5572.527426691301,641.4016168904337,912295.2818682491,2022-12-15 12:00:00
0x8bd706f8bc536b653bd4adfbd033a5906e5ea51f,173437.04039136,173437.04039136,0.0,0.0,,175507.68,,,2022-12-15 12:00:00
0x4d0ab177f4e9e0750e3491d18d0aad92474e22dd,156798.83096341713,156798.83096341713,0.0,0.0,,158670.82940878192,,,2022-12-15 12:00:00
0xbf120a30a122fe06a2935dbb5c53f127ac270d2e,155476.91373226,155476.91373226,0.0,0.0,,157333.13,,,2022-12-15 12:00:00
0x424512429f16bd8c17ab3137341d2cb069bd18db,149911.231602,149911.231602,0.0,0.0,,151701.0,,,2022-12-15 12:00:00
0x46c5cfc2079309f4e7d9476a01730a60e2f1a164,149151.3899093089,149151.3899093089,0.0,0.0,,150932.08666781578,,,2022-12-15 12:00:00
0xa6314811afbce6d29d7eb4394d8fa583d0fd0363,148230.30000000002,148230.30000000002,0.0,0.0,,150000.0,,,2022-12-15 12:00:00
0xa5f0b4269b3b11f137dabdf654f85d294dc0dce7,143289.74457292,143289.74457292,0.0,0.0,,145000.46,,,2022-12-15 12:00:00
0x809e84e36538731c2c47fea6f071f601bc1042f5,142255.834277612,142255.834277612,0.0,0.0,,143954.206,,,2022-12-15 12:00:00
0x1bc5b032f9a2377ea2e1dd308a43413663050c5d,137540.7998741788,137540.7998741788,0.0,0.0,,139182.87948635887,,,2022-12-15 12:00:00
0xddccf2341e4503af58788e7f71f82f69a0c65402,131302.1032794,131302.1032794,0.0,0.0,,132869.7,,,2022-12-15 12:00:00
0xa228228fba1dbb76cbfced5abe2644d4ff00adc5,130978.31858230631,130978.31858230631,0.0,0.0,,132542.04968448385,,,2022-12-15 12:00:00
0x2de97fafc45bc2ab0a08a1d78069674a18810dcf,127429.63213960301,127429.63213960301,0.0,0.0,Gnosis Safe,128950.99599029652,,,2022-12-15 12:00:00
0xfa0de571e0ebd75c43f08442b4779f9a91686b4c,126998.943532,9889.925616,117109.017916,0.0,,10008.0,115348.0,,2022-12-15 12:00:00
0xc2fd7bd1c2a86b57f8da0837d32aa9ca86cc1d6b,121343.04783998546,61559.9957981312,59783.052041854266,0.0,UniswapV2Pair,62294.95163755103,58884.068961026285,,2022-12-15 12:00:00
0x14834ac9e4723ce9146dda7e31bd4c42c639c09f,118072.09009861265,118072.09009861265,0.0,0.0,unverified,119481.73561540317,,,2022-12-15 12:00:00
0x0cf12d66fbac6b270a51a90899aa14fa95a185af,116184.83327941004,116184.83327941004,0.0,0.0,Gnosis Safe,117571.9471114307,,,2022-12-15 12:00:00
0xcf5b7f0288fe863ce2941a0c24fcdc3d8a4443fc,108091.53920246373,108091.53920246373,0.0,0.0,,109382.02837321087,,,2022-12-15 12:00:00
0x7da99753ff017f1b7afb2c8c0542718dc9f15f21,105214.0974537284,105214.0974537284,0.0,0.0,Pair,106470.23326579829,,,2022-12-15 12:00:00
0x69d174b5934ea2e20b0a31dd848c79ae5300a095,103443.44984073789,103443.44984073789,0.0,0.0,unverified,104678.44614839667,,,2022-12-15 12:00:00
0x999842883912c40027901c1ea35bafd8bd1a42f1,102452.91761255471,102452.91761255471,0.0,0.0,,103676.08809995801,,,2022-12-15 12:00:00
0x5776b4893faca32a9224f18950406c9599f3b013,100555.16763494442,100555.16763494442,0.0,0.0,,101755.68116128526,,,2022-12-15 12:00:00
0x0d0707963952f2fba59dd06f2b425ace40b492fe,100372.6425312736,72492.43127667381,27880.211254599777,0.0,,73357.90787376853,27460.964706426763,,2022-12-15 12:00:00
0x1f18cd7d1c7ba0dbe3d9abe0d3ec84ce1ad10066,99825.30881475528,98666.29444151165,1159.0143732436206,0.0,Pair,99844.2569854257,1141.5857830931377,,2022-12-15 12:00:00
0xd1d8042ad72c1e22320708e1553f2dd09ca96fba,98048.97686609864,26948.459243399506,71100.51762269913,0.0,,27270.192980179665,70031.34901725274,,2022-12-15 12:00:00
0xd3cce1ec5a3981b27bd998f33a7eafdd27ad2df4,97338.98402219999,97338.98402219999,0.0,0.0,Gnosis Safe,98501.09999999999,,,2022-12-15 12:00:00
0xa86059823717fe4cc998699044b66be2e4dc67c5,91880.3898242687,91880.3898242687,0.0,0.0,,92977.3364395829,,,2022-12-15 12:00:00
0xe1c9e12d71caafdbd9912773f5a207a2179bd8b6,91478.63042785026,91478.63042785026,0.0,0.0,,92570.78049614377,,,2022-12-15 12:00:00
0xac19b8ab514623144cbc92c9c4acb3583e594be3,90699.50295052509,90699.50295052509,0.0,0.0,,91782.35112914676,,,2022-12-15 12:00:00
0x661dfc40cce85b08f62a59bdeedfc6f0e35ea5a8,85324.06835347999,85324.06835347999,0.0,0.0,,86342.73999999999,,,2022-12-15 12:00:00
0x9c958c5b147a07d9b77d20bb5c8f617fa9ba5ed7,79056.16,79056.16,0.0,0.0,Gnosis Safe,80000.0,,,2022-12-15 12:00:00
0x044ff4731885e0b9dc39d49962d47fa318ded59b,78835.20553755645,0.0,78835.20553755645,0.0,,,77649.72715310992,,2022-12-15 12:00:00
0x07eeb63b2fcebb865165abbdb0fbc0f2fd0d9926,78660.87920259136,78660.87920259136,0.0,0.0,,79600.0000026223,,,2022-12-15 12:00:00
0xe3b16f36850f79acb3b86e1196be34aef8a0d8ad,74903.05715486403,74903.05715486403,0.0,0.0,,75797.31386382949,,,2022-12-15 12:00:00
0xdc553892cdeeed9f575aa0fba099e5847fd88d20,74785.150956,74785.150956,0.0,0.0,unverified,75678.0,,,2022-12-15 12:00:00
0x1dc3d671890ddfb3ca622d979467109930440e36,74364.9649834025,0.0,74364.9649834025,0.0,,,73246.7075,,2022-12-15 12:00:00
0x1e593f1fe7b61c53874b54ec0c59fd0d5eb8621e,73898.51641444894,73898.51641444894,0.0,0.0,UniswapV2Pair,74780.78005756813,,,2022-12-15 12:00:00
0xa3415d81a7e8a6cd0643b74e5722c83fc0b648bd,71151.05309459874,71151.05309459874,0.0,0.0,,72000.51517260514,,,2022-12-15 12:00:00
0xa3a3648c7587f41a1278756e00dd05df1c8cb1d2,69809.5624128162,69809.5624128162,0.0,0.0,,70643.00862861662,,,2022-12-15 12:00:00
0x924531e9baf2862f0deeda90dac18eb53cde859a,69174.14,69174.14,0.0,0.0,,70000.0,,,2022-12-15 12:00:00
0x156365f6f3f7cba66a5a93ed72d34c6e91d7e128,69141.2233486985,69141.2233486985,0.0,0.0,,69966.69036158448,,,2022-12-15 12:00:00
0x45d8175279d9cb398f1666c14476c7a41d6c46dc,67812.01296936929,0.0,66538.75331032353,1273.259659045748,,,65538.18188744788,6765.183637538719,2022-12-15 12:00:00
0xbfa290a08331f73f64a4ab1f298d5b8e3323099e,66703.5361798,66703.5361798,0.0,0.0,,67499.9,,,2022-12-15 12:00:00
0x32fd7e563c6521ab4d59ce3277bcfbe3317cfd63,65914.26344753648,65914.26344753648,0.0,0.0,StableSwap,66701.20425534098,,,2022-12-15 12:00:00
0x5491e527cd152e1553ddecd49f9784ca889f3fe2,65476.91376722703,65476.91376722703,0.0,0.0,,66258.63312078606,,,2022-12-15 12:00:00
0xa5037661989789d0310ac2b796fa78f1b01f195d,64898.829805415786,64898.829805415786,0.0,0.0,unverified,65673.64749860432,,,2022-12-15 12:00:00
0xea3fb6e3313a2a90757e4ca3d6749efd0107b0b6,64863.17863115238,64863.17863115238,0.0,0.0,Pair,65637.57069015483,,,2022-12-15 12:00:00
0x9906589ea8fd27504974b7e8201df5bbde986b03,64747.181252964714,64747.181252964714,0.0,0.0,unverified,65520.18843613422,,,2022-12-15 12:00:00
0xb58da472fd4ba76696dbf8ba3cc23580c26093da,63344.00381133264,63344.00381133264,0.0,0.0,unverified,64100.258663039174,,,2022-12-15 12:00:00
0xe516bdce8fab982f3db2a32101b4ace78eaf7a04,61047.99963592993,61047.99963592993,0.0,0.0,,61776.842827610075,,,2022-12-15 12:00:00
0xaaa6d28f04c9efdb39f77497cefeaf0b36cd9217,59670.55164046285,59670.55164046285,0.0,0.0,,60382.94968079689,,,2022-12-15 12:00:00
0x29097ea3bd539638746c0aeac679912afb3b027e,57102.705334482605,57102.705334482605,0.0,0.0,,57784.44623111733,,,2022-12-15 12:00:00
0xc1d8b5e6ba7de182c92dad222b74d6df5d811829,56998.246440827395,56998.246440827395,0.0,0.0,,57678.74021791839,,,2022-12-15 12:00:00
0x95b9b9ffa3293eb88548ba105150d34b37985df4,55353.60285198844,1873.3972078454267,5049.520146479275,48430.68549766374,,1895.7634247303959,4973.588372791863,257325.7377282589,2022-12-15 12:00:00
0xbe55435bda8f0a2a20d2ce98cc21b0af5bfb7c83,54955.056618388204,0.0,54955.056618388204,0.0,unverified,,54128.67415013805,,2022-12-15 12:00:00
0xdb79ac912b73edfcf8a008603b7daea2dca842ed,54622.775324055685,9752.680708689732,44870.09461536595,0.0,,9869.116545695852,44195.363993280545,,2022-12-15 12:00:00
0xaf7ee5ba02dc9879d24cb16597cd854e13f3ada8,54345.211976,0.0,54345.211976,0.0,StableSwap,,53528.0,,2022-12-15 12:00:00
0x93887e0fa9f6c375b2765a6fe885593f16f077f9,53561.58601819369,53561.58601819369,0.0,0.0,Pair,54201.050006166435,,,2022-12-15 12:00:00
0xf3f65dfe0c8c8f2986da0fec159abe6fd4e700b4,53031.50621347498,53031.50621347498,0.0,0.0,unverified,53664.641655729276,,,2022-12-15 12:00:00
0x079e7a44f42e9cd2442c3b9536244be634e8f888,51385.13703336024,51385.13703336024,0.0,0.0,Pair,51998.61671334427,,,2022-12-15 12:00:00
0x78faecd5e33141b47b99a075aad83f885431e297,51302.506949525225,51302.506949525225,0.0,0.0,Gnosis Safe,51915.000120952216,,,2022-12-15 12:00:00
0x6f634f531ed0043b94527f68ec7861b4b1ab110d,47448.45508845332,47448.45508845332,0.0,0.0,unverified,48014.93529506448,,,2022-12-15 12:00:00
0xd48a2447480f62633f7f06114dcb594898f87bb4,47316.01963293022,47316.01963293022,0.0,0.0,,47880.91871189314,,,2022-12-15 12:00:00
0x64b6399dca42582c17f579206e6405924dbf60eb,47038.702177266474,47038.702177266474,0.0,0.0,,47600.290403446335,,,2022-12-15 12:00:00
0xafadc4302f07e9460eb4c31ec741c0f3e308ff3a,46950.417348812996,46950.417348812996,0.0,0.0,,47510.95155526198,,,2022-12-15 12:00:00
0x9871a7f7eda940aaa5313347ea84ec667dd6ec46,46920.09180714364,46920.09180714364,0.0,0.0,,47480.26396135976,,,2022-12-15 12:00:00
0xe81ef36fcb902b5784994bf301ad6b47749c3892,46761.792639961765,328.7307051327355,46352.313522722434,80.74841210659717,,332.65537322605655,45655.29414698049,429.03883152176184,2022-12-15 12:00:00
0xc5aede76095c8c086684e97a0af01e88a84fda0b,45531.87602520254,45531.87602520254,0.0,0.0,,46075.47447303541,,,2022-12-15 12:00:00
0xafaf810821d9dde8baf2a2e504b0e6e5e0a3d2f1,45398.477161950184,45398.477161950184,0.0,0.0,,45940.482980149995,,,2022-12-15 12:00:00
0xe971f568c6cfb436c88ea943e5dde716d89a3b21,44972.05639567832,332.548216478294,44639.50817920003,0.0,,336.5184612845289,43968.2449830439,,2022-12-15 12:00:00
0x2e6fb6b3c8184c0c0024c6059718c59f0c67beb0,44444.3723655069,44444.3723655069,0.0,0.0,,44974.98726526246,,,2022-12-15 12:00:00
0x7088fc3f9defaf866ca2f67e87521822f1fa45b5,44278.58880478413,44278.58880478413,0.0,0.0,,44807.22443871205,,,2022-12-15 12:00:00
0xb5bbea2325a8f5a0130a1aaa372ba768f1c62c43,44193.025014279454,44193.025014279454,0.0,0.0,,44720.63911455295,,,2022-12-15 12:00:00
0xd645e14fbe1327c17d54a02470041d714cf47c93,44174.89953606282,32949.26098908239,10919.975979968513,305.6625670119169,,33342.63742542758,10755.767674876179,1624.070457479879,2022-12-15 12:00:00
0x7ad099d11523d4557da015c720e01565014fb713,42893.9948322,42893.9948322,0.0,0.0,,43406.1,,,2022-12-15 12:00:00
0xf4fa51472ca8d72af678975d9f8795a504e7ada5,42221.84743122631,41703.791286135485,507.98726884192314,10.068876248906914,unverified,42201.6867868467,500.34844906997193,53.49874737927264,2022-12-15 12:00:00
0x63c1914bf00a9b395a2bf89aada55a5615a3656e,41830.38856944508,41830.38856944508,0.0,0.0,unverified,42329.79549671533,,,2022-12-15 12:00:00
0x860cbd38a050c606be38a79261e648358a64b7e5,41024.217828,41024.217828,0.0,0.0,unverified,41514.0,,,2022-12-15 12:00:00
0xaa18b19857cac9b734661d6670877ff6435ba19b,40883.34604484029,40883.34604484029,0.0,0.0,,41371.44636910297,,,2022-12-15 12:00:00
0x0e6a17932a267488ed8c1d1257a52fbdeea3387b,40280.212161116135,0.0,0.0,40280.212161116135,,,,214020.0,2022-12-15 12:00:00
0xcfab1066c172c8f36dbb866d5402c07271f33c45,39668.48394320158,39668.48394320158,0.0,0.0,,40142.08020546566,,,2022-12-15 12:00:00
0x69a63e9044b4c43be465e6caa16e35c2a74ba932,39067.08376700001,39067.08376700001,0.0,0.0,,39533.50000000001,,,2022-12-15 12:00:00
0x7810c063954727ff60a5b4227e54cf339d27d756,38539.878000000004,38539.878000000004,0.0,0.0,,39000.0,,,2022-12-15 12:00:00
0x0f088580928c0cd2e68c77498c52fc296a2f8c85,37957.96879414832,37957.96879414832,0.0,0.0,,38411.143464745386,,,2022-12-15 12:00:00
0x8348b82948ac2fdcf73d972e186a1c6abb3392bb,37760.32747483928,37760.32747483928,0.0,0.0,,38211.14253446085,,,2022-12-15 12:00:00
0x5237eb109c66125c63907b91ac1473df8a4768b6,37547.332828829334,0.0,0.0,37547.332828829334,,,,199499.45000000185,2022-12-15 12:00:00
0x855341141f95790529feb02b2cb9681ae33bd7e4,37262.82098913611,713.2089891361177,36549.611999999994,0.0,,721.7238875615691,36000.0,,2022-12-15 12:00:00
0x4d28f1e93354fcf52d3d203741f86410b89702c9,36624.06227538926,36624.06227538926,0.0,0.0,,37061.31163,,,2022-12-15 12:00:00
0x97ba7f0ffd7e17ffea897a0a3e07e3bf37fbf487,36615.57668437753,36615.57668437753,0.0,0.0,,37052.724730750924,,,2022-12-15 12:00:00
0x3066505c7d215161b4a8377818bad04f33bca6f7,34768.176085184285,34768.176085184285,0.0,0.0,,35183.268284403675,,,2022-12-15 12:00:00
0xd6821faa243cf1afaf04dd855e5cc59edfcdc734,34400.07124181984,34400.07124181984,0.0,0.0,,34810.7686908343,,,2022-12-15 12:00:00
0x622d8a2dee6aaf4f00cc1bc9e74509ce7a18ff7d,34281.715582000004,34281.715582000004,0.0,0.0,unverified,34691.0,,,2022-12-15 12:00:00
0x48f337122419201a93cd5d834029f2fdbbfd0ed7,33648.36270343226,33648.36270343226,0.0,0.0,,34050.08561350034,,,2022-12-15 12:00:00
0x3a469fc66fc96d8d7e2495784e58a89502a99154,33503.645843482,33503.645843482,0.0,0.0,,33903.641,,,2022-12-15 12:00:00
0x1c4e483b6d83937c91e6574ae559363b21c0e4e7,33249.4486501653,26142.5796501653,7106.869,0.0,,26454.692107651368,7000.0,,2022-12-15 12:00:00
0xf775a1c012ea91b93128a4b705fa71dcae7e979f,33142.09751655468,0.0,33142.09751655468,0.0,,,32643.72575544628,,2022-12-15 12:00:00
0x420eb07d9894566a68841e13968b54eddbd74d1c,32863.703679273276,32863.703679273276,0.0,0.0,,33256.05865933612,,,2022-12-15 12:00:00
0x62cfa295864cff683cde9b47d4bacc77b885ddb7,32180.86901840556,32180.86901840556,0.0,0.0,UniswapV2Pair,32565.071734731926,,,2022-12-15 12:00:00
0x1d658605710644b243ab3be33b83d00eafa2fd5e,31911.878525916858,31911.878525916858,0.0,0.0,,32292.86980386283,,,2022-12-15 12:00:00
0x7e8603a3bf17bf5293d4baef067fc6b5c2b7fa5b,31174.080144970125,30103.98050388834,1070.0996410817863,0.0,,30463.387550205665,1054.008099427822,,2022-12-15 12:00:00
0xd108165e54ba435102f965f15ca5dd3101fcd1a9,30634.163179799998,30634.163179799998,0.0,0.0,,30999.899999999998,,,2022-12-15 12:00:00
0x9ef2923c36c8b24a1c86851ec686d6dcbaeb2467,30633.273734296443,30633.273734296443,0.0,0.0,,30998.999935535896,,,2022-12-15 12:00:00
0xfb27eda4176e2a9807f3ee88c776aebbd8efb54e,29884.0684517,29884.0684517,0.0,0.0,,30240.85,,,2022-12-15 12:00:00
0x6f246525d7e639cea9c89ca9f640562140ced296,29675.66606783275,29675.66606783275,0.0,0.0,,30029.959530372078,,,2022-12-15 12:00:00
0x580f313eb1b5081519ae04f13cc1d5398d480eca,29605.83172649383,29605.83172649383,0.0,0.0,,29959.291446985364,,,2022-12-15 12:00:00
0xf13d87279e272639d32d1b4edee9a71aad15868f,29417.113519120412,22129.129826511515,7287.9836926088965,0.0,,22393.3262900819,7178.391194246338,,2022-12-15 12:00:00
0x554cd8d5022b49ad7ecefb3732178fb3d4c4356f,28715.246360663943,28715.246360663943,0.0,0.0,,29058.073511958024,,,2022-12-15 12:00:00
0x29b22526e641cd489375288c62a59093ba4e8963,27988.82544066008,27988.82544066008,0.0,0.0,,28322.979958207005,,,2022-12-15 12:00:00
0x82c69bfa64e0c0c5ea3410742ae8aade2a12230f,27788.149447522523,27788.149447522523,0.0,0.0,,28119.908123564335,,,2022-12-15 12:00:00
0x67449e82a0d354d34e6b7487a968eb3e15cd47b9,26940.4877621314,13449.917586750522,0.0,13490.570175380879,UniswapV2Pair,13610.49419729015,,71679.16140526635,2022-12-15 12:00:00
